Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Mongolia,MNG,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,73.20117474,83.71531966,83.52745424,81.87203791,85.64836179,86.43518519,85.04331965,84.68125595,83.5394862,83.44660194,81.77821202,80.65116279,81.81415929,79.5070744,79.5025729,79.61456103,78.53239657,79.39209726,77.64240024,81.30422614,89.32342007,88.22121776,89.06442577,90.83054135,..,..,..
Mongolia,MNG,Surface area (sq. km),AG.SRF.TOTL.K2,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,1564120,..
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2560785660,2379018326,1317611864,768401665.8,925817089.5,1452165053,1345719435,1180934217,1124440238,1057408608,1136896162,1267997923,1396555772,1595297301,1992066759,2523471602,3414055663,4234999703,5623216610,4583850368,7189482030,10409797336,12292770631,12582122604,12226514715,11757940909,..
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.184460178,-8.693544731,-9.256465706,-3.168791549,2.134382694,6.376426887,2.235093843,3.896713584,3.3399366,3.070369009,1.146062137,2.952710544,4.732978464,7.004634576,10.62540596,7.253665441,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077735,12.31981973,11.64891583,7.885225829,2.29544361,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1172.443066,1072.634868,587.3003521,339.5194007,405.9719883,631.915161,580.9100758,505.6031387,477.35013,445.0063899,474.2129566,524.024766,571.5383906,646.1191681,797.9051521,998.8222994,1334.405712,1633.384335,2138.37674,1717.073137,2650.346885,3772.931547,4377.23887,4400.614515,4201.737711,3973.439834,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,606372,607105,608516,610170,611389,611712,611003,609520,607662,606001,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620079,620601,621207,621810,622388,..
Montenegro,MNE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.398423585,0.368306316,0.292860807,0.320237499,0.224986786,0.310103357,0.291620437,0.272495553,0.247443724,..,..,..
Montenegro,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2057.187,2383.55,2251.538,2750.25,1826.166,2581.568,2570.567,2335.879,2247.871,..,..,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.34904381,3.875533515,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583,3.763898221,3.61855388,..,..,..
Montenegro,MNE,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.07070707,57.33333333,47.86729858,56.82656827,47.6744186,68.65079365,69.68503937,67.52136752,67.84140969,..,..,..
Montenegro,MNE,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,..,..,..
Montenegro,MNE,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.89483066,47.23076923,54.56026059,44.93333333,55.22088353,37.07386364,34.80741797,35.47880691,35.39967374,..,..,..
Montenegro,MNE,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.18181818,18.66666667,21.32701422,19.18819188,15.11627907,3.571428571,3.937007874,4.273504274,7.488986784,..,..,..
Montenegro,MNE,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.505050505,1.777777778,0.473933649,0,0,0,0.393700787,0.427350427,1.321585903,..,..,..
Montenegro,MNE,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.505050505,1.333333333,1.421800948,1.47601476,1.162790698,0.396825397,0.393700787,0.854700855,0.440528634,..,..,..
Montenegro,MNE,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.92691622,52.76923077,45.43973941,54.93333333,44.77911647,62.92613636,65.19258203,64.52119309,64.7634584,..,..,..
Montenegro,MNE,Surface area (sq. km),AG.SRF.TOTL.K2,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,13810,..
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,984279598.3,1159891557,1284504508,1707662613,2073255525,2257118341,2696020575,3668857104,4519731947,4141382328,4139192053,4538199889,4087725813,4464497584,4587741791,3992640233,..
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,4.900002988,-9.399997528,3.099997417,1.100001032,1.899998858,2.499998406,4.400003554,4.192994029,8.566242791,10.65790133,6.922597533,-5.656917491,2.46373268,3.228451021,-2.723796788,3.548980552,1.783712681,3.374693813,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1627.042893,1909.635435,2106.339013,2789.081582,3380.199535,3674.52653,4383.595097,5957.145693,7325.703474,6698.079439,6682.281158,7318.74469,6586.721279,7186.811455,7378.044404,6415.034084,..
Morocco,MAR,"Population, total",SP.POP.TOTL,24950128,25410178,25866445,26314339,26747660,27161889,27556892,27934014,28292299,28630973,28950553,29250983,29535591,29812685,30093109,30385479,30691434,31011322,31350544,31714958,32107739,32531964,32984190,33452686,33921203,34377511,..
Morocco,MAR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.371004156,0.355283051,0.369914698,0.394463683,0.366874547,0.389315529,0.349439683,0.356473299,0.330659332,0.333401996,0.327118326,0.331503943,0.321134278,0.291759283,0.312431347,0.309694163,0.2893986,0.288595854,0.281212846,0.265615721,0.269508674,0.258639553,0.268074389,0.235145079,..,..,..
Morocco,MAR,CO2 emissions (kt),EN.ATM.CO2E.KT,23542.14,24975.937,26039.367,28217.565,29640.361,30373.761,31195.169,31862.563,32038.579,33153.347,33905.082,37715.095,38254.144,37561.081,43310.937,45771.494,47425.311,50267.236,52900.142,52482.104,55958.42,57685.577,62724.035,58558.323,..,..,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.943567905,0.982910745,1.006685186,1.072326574,1.108147816,1.118249213,1.132027843,1.140636752,1.132413418,1.157953905,1.171137629,1.289361626,1.295188033,1.259902656,1.439231055,1.506360785,1.545229558,1.620931736,1.687375568,1.654806038,1.742832779,1.773196878,1.901639391,1.750481949,..,..,..
Morocco,MAR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,40.30534351,38.10679612,38.04789878,40.49912434,40.81632653,44.8408132,38.71595331,39.57557707,38.5620915,37.82668501,38.05010156,41.06865486,42.18421842,43.92014519,43.85144429,42.7703216,42.57078426,40.46298529,39.17359187,37.19569288,38.62548934,39.50937375,39.91074893,38.06118395,..,..,..
Morocco,MAR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.46728972,0.293642637,0.183072807,0.168940871,0.14845973,0.084510443,0.105795227,0.207158476,0.206020373,0.232275191,0.259571707,0.223626641,0.22047546,0.214780826,0.228600457,1.898734177,2.311915256,2.473008462,2.107306253,2.305757406,2.332896461,2.860593732,3.805904706,4.045337842,..,..,..
Morocco,MAR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.73208723,66.46601086,69.86339952,69.74658869,69.21934925,66.41313534,61.40825203,62.5043158,59.74590821,61.78520075,58.21977071,52.64948955,52.19516871,53.39256077,55.47371095,55.32767185,54.72821464,54.80741173,57.93012616,58.78982672,61.53997379,60.44116712,60.29815843,63.82365834,..,..,..
Morocco,MAR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,26.5648855,26.45631068,25.4405784,20.79684764,21.20848339,16.8009206,20.35019455,18.95011169,18.51851852,18.77579092,17.67095464,16.34047841,15.03150315,11.46400484,13.72764787,16.33324892,15.35955901,16.15625754,15.92797784,15.14513109,14.94127882,15.49660949,14.37718277,15.11720302,..,..,..
Morocco,MAR,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,6.615776081,7.087378641,7.636692273,8.187390543,8.083233293,8.09359417,8.443579767,8.265078183,8.460421206,8.56258597,8.496953284,8.201304753,8.190819082,8.650937689,8.33562586,8.027348696,8.494111751,8.656860381,8.933518006,9.433520599,9.112657677,8.855205425,9.196740396,8.641239571,..,..,..
Morocco,MAR,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,6.717557252,7.378640777,7.275192047,7.661996497,7.322929172,7.326428845,7.587548638,7.781087118,8.061002179,8.115543329,8.158429248,7.673190432,7.650765077,7.622504537,7.152682256,7.0397569,7.241292909,7.788762961,7.733148661,7.935393258,7.698999565,7.39928201,8.129608071,8.144616607,..,..,..
Morocco,MAR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,19.90654206,21.70019087,17.82847486,18.86939571,19.95546208,22.98684052,27.94169507,25.96386235,28.51093053,26.66740405,29.60199005,33.89402042,34.28872699,32.59787172,31.63152993,30.79634674,31.02141808,30.01896703,26.71565229,25.1117943,23.65006553,24.59474922,23.33235896,19.43766047,..,..,..
Morocco,MAR,Surface area (sq. km),AG.SRF.TOTL.K2,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,446550,..
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,30179962098,32285388165,33711069431,31655473664,35604137423,39030285468,43161452678,39147844526,41806219379,41632027600,38857251336,39459581217,42236836821,52064058834,59626020162,62343022651,68640825481,79041539006,92507257784,92897320376,93216746662,1.01E+11,98266306615,1.07E+11,1.10E+11,1.00E+11,..
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531913925,5.922950526,4.243757321,3.815717917,5.245697297,3.009961262,4.725331777,2.417081182,4.4,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1199.190005,1259.476561,1291.740881,1192.179812,1318.996572,1423.673666,1551.582641,1388.100397,1463.302879,1439.534362,1328.172963,1334.115866,1413.238155,1724.525079,1955.141931,2023.252997,2204.258351,2510.983959,2905.95268,2883.850677,2857.673414,3066.503158,2931.4002,3153.772019,3190.310444,2871.513588,..
Mozambique,MOZ,"Population, total",SP.POP.TOTL,13371971,13719853,14203987,14775877,15363065,15913101,16410777,16872896,17317376,17774066,18264536,18792357,19348715,19928496,20523159,21126676,21737860,22359637,22994867,23647815,24321457,25016921,25732928,26467180,27216276,27977863,..
Mozambique,MOZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.315656499,0.291218574,0.295061018,0.284314425,0.258671102,0.259806058,0.187915583,0.180180704,0.160386609,0.153619931,0.16778361,0.170446557,0.155016304,0.17237101,0.15590116,0.131767535,0.126444438,0.131000988,0.120409336,0.125456044,0.12560147,0.135365707,0.120042426,0.141982548,..,..,..
Mozambique,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,1023.093,1023.093,1004.758,1078.098,1063.43,1114.768,1041.428,1125.769,1133.103,1188.108,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4019.032,..,..,..
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.076510262,0.07457026,0.070737744,0.072963385,0.069219912,0.070053474,0.063460006,0.066720556,0.065431564,0.066845031,0.073883946,0.084102117,0.082062866,0.096236113,0.093626327,0.086265298,0.091093604,0.101188539,0.09855269,0.106996355,0.112476074,0.128844513,0.12126941,0.151849649,..,..,..
Mozambique,MOZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,10.18518519,14.44444444,8.333333333,4.6875,2.803738318,2.608695652,2.752293578,2.5,1.724137931,1.739130435,3.787878788,3.846153846,2.919708029,1.807228916,2.366863905,1.324503311,1.234567901,0.507614213,1.025641026,0.904977376,0.840336134,4.964539007,2.290076336,7.118644068,..,..,..
Mozambique,MOZ,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0.232018561,0.230946882,0.191204589,0.381679389,7.645875252,8.148148148,3.079416532,5.177993528,5.942028986,5.63002681,5.688282139,5.522914219,8.850364964,..,..,..
Mozambique,MOZ,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.00358423,79.92831541,82.84671533,84.3537415,82.4137931,83.88157895,91.54929577,90.22801303,90.61488673,91.04938272,89.94565217,91.41531323,84.06466513,84.13001912,85.30534351,78.87323944,76.66666667,81.36142626,77.18446602,77.68115942,77.3458445,75.31285552,74.26556992,73.99635036,..,..,..
Mozambique,MOZ,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,12.03703704,14.44444444,12.96296296,14.84375,18.69158879,16.52173913,1.834862385,4.166666667,10.34482759,11.30434783,6.060606061,16.92307692,17.51824818,18.6746988,18.34319527,17.21854305,18.51851852,18.78172589,20.51282051,21.26696833,19.74789916,19.14893617,19.46564885,17.62711864,..,..,..
Mozambique,MOZ,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,13.88888889,13.33333333,10.18518519,10.15625,9.345794393,12.17391304,1.834862385,1.666666667,2.586206897,2.608695652,0.757575758,1.538461538,1.459854015,1.204819277,1.183431953,0.662251656,0.617283951,1.015228426,1.025641026,0.904977376,0.840336134,1.063829787,1.145038168,1.016949153,..,..,..
Mozambique,MOZ,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,7.407407407,3.333333333,4.62962963,3.90625,4.672897196,5.217391304,19.26605505,22.5,12.06896552,10.43478261,25,13.84615385,12.40875912,10.84337349,11.24260355,12.58278146,10.49382716,9.137055838,7.692307692,7.692307692,7.142857143,6.028368794,4.961832061,4.406779661,..,..,..
Mozambique,MOZ,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.05376344,16.12903226,15.69343066,14.62585034,14.82758621,13.48684211,0,0,0,0,0,0,0,0,0,0,0,1.13452188,1.132686084,1.014492754,0.938337802,3.868031854,1.292596945,0.912408759,..,..,..
Mozambique,MOZ,Surface area (sq. km),AG.SRF.TOTL.K2,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,799380,..
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2512109517,3263761938,2291175765,2394823062,2460670288,2521738760,3523842275,4227273069,4873242526,5302532113,5016469069,4766928747,5031510909,5597367853,6831808930,7723846195,8312078525,9366742309,11494837053,10911698208,10154238250,13131168012,14534278446,16018848991,16945889410,14688606238,..
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.999992833,4.899999139,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351461683,6.687731849,7.117606632,7.198185826,7.1416833,7.434140922,6.266542057,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,187.8638173,237.886072,161.3051156,162.0765429,160.1679279,158.4693492,214.7273267,250.536308,281.4076755,298.3297189,274.6562556,253.6631646,260.0436726,280.8725683,332.882912,365.5968499,382.3779583,418.9129864,499.8870858,461.4252187,417.5012315,524.8914529,564.8124631,605.2344447,622.6380644,525.0081551,..
Myanmar,MMR,"Population, total",SP.POP.TOTL,42007309,42588029,43126260,43642311,44164109,44710931,45290888,45895991,46509586,47106923,47669791,48195684,48689952,49151958,49582751,49984704,50355559,50698814,51030006,51369725,51733013,52125411,52543841,52983829,53437159,53897154,..
Myanmar,MMR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,4275.722,4180.38,4888.111,5342.819,6244.901,6959.966,7256.993,7499.015,8078.401,8969.482,10087.917,8723.793,9207.837,9845.895,12434.797,11598.721,12849.168,12874.837,9801.891,10230.93,12515.471,14297.633,12933.509,12603.479,..,..,..
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.101785192,0.098158569,0.11334419,0.122422917,0.141402173,0.155665871,0.160230751,0.163391504,0.173693247,0.190406875,0.211620752,0.181007764,0.189111647,0.200315418,0.250788767,0.232045407,0.255168809,0.253947499,0.19208093,0.199162639,0.241924262,0.274292955,0.246147003,0.237874069,..,..,..
Myanmar,MMR,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,40.66496164,42.03655352,41.80929095,40.86021505,40.36697248,37.05357143,37.88732394,40.625,37.37113402,36.90337602,29.84913793,29.14634146,33.12807882,30.6042885,30.83083083,29.20604915,31.49284254,29.98046875,37.45072273,30.12729844,34.43037975,31.85185185,26.21527778,22.56371814,..,..,..
Myanmar,MMR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,40.73756432,39.29824561,33.08327082,37.33699382,39.92953611,40.09483667,41.73825164,43.61858191,39.0376759,33.23793949,27.19011269,25.51492224,25.00995619,31.06145251,41.52167502,47.07556118,47.80251142,47.93506124,37.26150393,53.04659498,33.10870202,38.47140292,43.29458463,33.37212685,..,..,..
Myanmar,MMR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,47.85591767,48.33333333,59.48987247,57.72134523,55.3141515,55.05795574,53.91611925,51.88264059,57.9210168,60.50695012,57.32460923,54.14039512,58.82118678,59.81378026,50.4570923,45.43155232,42.46575342,43.20706351,52.56266367,37.6344086,59.94726047,53.75737369,45.73291749,53.91329648,..,..,..
Myanmar,MMR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,24.80818414,25.06527415,27.62836186,16.34408602,16.51376147,14.13690476,13.8028169,17.1875,14.30412371,16.06519208,25.43103448,28.41463415,17.73399015,24.56140351,18.61861862,18.90359168,19.83640082,18.65234375,25.62417871,28.42998586,29.36708861,29.87654321,32.03125,30.35982009,..,..,..
Myanmar,MMR,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0,0,4.400977995,7.741935484,8.80733945,7.886904762,6.61971831,7.8125,10.05154639,11.87427241,6.681034483,7.804878049,6.034482759,6.725146199,7.607607608,7.372400756,7.770961145,7.51953125,10.11826544,11.03253182,6.835443038,9.259259259,15.27777778,17.46626687,..,..,..
Myanmar,MMR,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,0.255754476,0.261096606,0.733496333,0.860215054,0.917431193,0.595238095,0.563380282,0.284090909,0.257731959,0.232828871,0.215517241,0.243902439,0.246305419,0.194931774,0.3003003,0.189035917,0.204498978,0.1953125,0.131406045,0.141442716,0.253164557,0,0,0,..,..,..
